Date,VIX
2021-04-23,1.1029230643517896
2021-04-26,1.0967702069273806
2021-04-27,1.0103719127288282
2021-04-28,1.0021941351154535
2021-04-29,0.9822416692169559
2021-04-30,1.0020690939503107
2021-05-03,1.0418385170540778
2021-05-04,1.1297411633097825
2021-05-05,1.1287253771186188
2021-05-06,1.1387294906825192
2021-05-07,1.0007512206278764
2021-05-10,0.9957384806099252
2021-05-11,1.1015297806822288
2021-05-12,1.4187730112952024
2021-05-13,1.4631058223071518
2021-05-14,1.3400433985642344
2021-05-17,1.0125009233900908
2021-05-18,0.9230126016050667
2021-05-19,1.015977969505897
2021-05-20,1.0251173731156409
2021-05-21,0.9472484386281789
2021-05-24,0.8274703343974011
2021-05-25,0.7882467771424534
2021-05-26,0.7731707710984803
2021-05-27,0.7653309079920572
2021-05-28,0.6924053361822229
2021-06-01,0.7350617906193077
2021-06-02,0.8131997492472225
2021-06-03,0.9329568090453414
2021-06-04,0.9166807070024319
2021-06-07,0.9146342054374615
2021-06-08,0.8775797533662036
2021-06-09,0.9847917725588622
2021-06-10,0.9881271268115943
2021-06-11,0.9166177457064456
2021-06-14,0.82479642047675
2021-06-15,0.9008286348425166
2021-06-16,1.0537421385547887
2021-06-17,1.150019921030756
2021-06-18,1.2846840437289937
2021-06-21,1.2354936851020524
2021-06-22,1.1792566079266642
2021-06-23,0.9433030555700391
2021-06-24,0.8268398407021899
2021-06-25,0.7629478527775375
2021-06-28,0.736914639289868
2021-06-29,0.7542113827802788
2021-06-30,0.8032853033318217
2021-07-01,0.8219657297713997
2021-07-02,0.856734855052993
2021-07-06,0.9374743089340586
2021-07-07,1.0080612219362766
2021-07-08,1.251071165508298
2021-07-09,1.2248062283692778
2021-07-12,1.2070416850914885
2021-07-13,1.0309508296688634
2021-07-14,1.0349403144472658
2021-07-15,1.068965539448348
2021-07-16,1.0944568085328923
2021-07-19,1.313380241568109
2021-07-20,1.3923558485197325
2021-07-21,1.3247032604540694
2021-07-22,1.088334113636792
2021-07-23,0.9331816240396053
2021-07-26,0.8947870679279178
2021-07-27,0.9494577829232614
2021-07-28,0.9765663554966548
2021-07-29,0.9725293735321049
2021-07-30,0.9203391375792636
2021-08-02,1.0230205172475535
2021-08-03,1.0685323136954035
2021-08-04,1.0532167803548664
2021-08-05,0.9439292509323479
2021-08-06,0.8575920055256226
2021-08-09,0.8010335880713322
2021-08-10,0.8083591733724781
2021-08-11,0.8404864302620313
2021-08-12,0.8034443030176791
2021-08-13,0.7598327656883379
2021-08-16,0.8095638002553128
2021-08-17,0.9744129235881116
2021-08-18,1.3046594782922272
2021-08-19,1.5346296308866547
2021-08-20,1.5081966423540034
2021-08-23,1.244718438022443
2021-08-24,0.9833927756777198
2021-08-25,0.8738572016005748
2021-08-26,0.9184216410928886
2021-08-27,0.861364391593646
2021-08-30,0.8290155701620887
2021-08-31,0.7217046810875521
2021-09-01,0.7746479464465108
2021-09-02,0.8679343095945278
2021-09-03,0.9009921353201953
2021-09-07,1.017599524019543
2021-09-08,1.1039383438886436
2021-09-09,1.2121211087755042
2021-09-10,1.3353849530585984
2021-09-13,1.347761399544347
2021-09-14,1.3118664853920796
2021-09-15,1.1304531535000963
2021-09-16,1.0516446306618865
2021-09-17,1.049831395678558
2021-09-20,1.242816981642656
2021-09-21,1.3731668100130847
2021-09-22,1.3303235473810655
2021-09-23,1.0660032539038757
2021-09-24,0.847510664336613
2021-09-27,0.7705034186064648
2021-09-28,0.9116615864437877
2021-09-29,1.0414196875674602
2021-09-30,1.1439050908230335
2021-10-01,1.0670220935988044
2021-10-04,1.1120489210160458
2021-10-05,1.0822793769706138
2021-10-06,1.0771184622859162
2021-10-07,0.9436538945596732
2021-10-08,0.8434634871282903
2021-10-11,0.7973760554790432
2021-10-12,0.8382449675672417
2021-10-13,0.8707715736786714
2021-10-14,0.8093834629751478
2021-10-15,0.7056469018351273
2021-10-18,0.661712149129111
2021-10-19,0.6592097152119227
2021-10-20,0.6750481013269853
2021-10-21,0.6515737342713255
2021-10-22,0.6766033078939679
2021-10-25,0.7282429021622212
2021-10-26,0.8711048347285079
2021-10-27,1.0335789806052018
2021-10-28,1.1485426623100263
2021-10-29,1.1728242423271724
2021-11-01,1.1229285783062188
2021-11-02,1.072947374170572
2021-11-03,0.9875320425007238
2021-11-04,0.8978758659783669
2021-11-05,0.9111907325964602
2021-11-08,1.0312570236877618
2021-11-09,1.1615164879165902
2021-11-10,1.2769100230113106
2021-11-11,1.2773998434758218
2021-11-12,1.1742892463050876
2021-11-15,1.0187851661236136
2021-11-16,0.9238835435676465
2021-11-17,0.9410765220277999
2021-11-18,0.9720131322221327
2021-11-19,1.0406355082315304
2021-11-22,1.1262536385235613
2021-11-23,1.1979345155752135
2021-11-24,1.23957425875708
2021-11-26,1.4995403883436318
2021-11-29,1.5250947855238246
2021-11-30,1.6685983323478422
2021-12-01,1.5074730097353506
2021-12-02,1.5100861433763486
2021-12-03,1.444844623828477
2021-12-06,1.247206086780916
2021-12-07,1.0749233094471737
2021-12-08,0.8096900716751606
2021-12-09,0.6594997154775677
2021-12-10,0.6279527122310737
2021-12-13,0.6516525909470303
2021-12-14,0.6882579987950042
2021-12-15,0.7798344592488556
2021-12-16,0.8438941128808938
2021-12-17,0.9140412533704605
2021-12-20,1.0904846713503638
2021-12-21,1.1177219181030775
2021-12-22,1.0222829690157367
2021-12-23,0.8718374654799571
2021-12-27,0.7489780830060597
2021-12-28,0.7295941853671438
2021-12-29,0.7327415708966863
2021-12-30,0.7364078238219145
2021-12-31,0.756366410061695
2022-01-03,0.7961343564902102
2022-01-04,0.8526084593161786
2022-01-05,1.0158182333792998
2022-01-06,1.169183753882805
2022-01-07,1.2567665286386853
2022-01-10,1.2036886267844158
2022-01-11,1.1227000183318705
2022-01-12,1.0504312962413116
2022-01-13,1.048961659244976
2022-01-14,1.0568148606825716
2022-01-18,1.2010432207460744
2022-01-19,1.2437811290605048
2022-01-20,1.4053452946238418
2022-01-21,1.480364610256469
2022-01-24,1.5146149419218344
2022-01-25,1.5209540160068347
2022-01-26,1.4437238617780799
2022-01-27,1.3295300548205171
2022-01-28,1.1892610642398311
2022-01-31,0.9969712175698305
2022-02-01,0.8218627658172155
2022-02-02,0.7120405395618224
2022-02-03,0.7074038220651837
2022-02-04,0.7623138006699226
2022-02-07,0.818190378443206
2022-02-08,0.804980114217462
2022-02-09,0.7949443081504519
2022-02-10,0.8717452473985194
2022-02-11,1.048097831381651
2022-02-14,1.2554186713081945
2022-02-15,1.2659592262036619
2022-02-16,1.1599631098901795
2022-02-17,1.1197135256288515
2022-02-18,1.1331452063960386
2022-02-22,1.193881007055675
2022-02-23,1.182033077400695
2022-02-24,1.1585986976564542
2022-02-25,1.1067546123553436
2022-02-28,1.0701249745997048
2022-03-01,1.0977877817274868
2022-03-02,1.1264168842520392
2022-03-03,1.0937354932944645
2022-03-04,1.046342693659527
2022-03-07,1.0979923051019873
2022-03-08,1.1411018418012624
2022-03-09,1.1407763318520436
2022-03-10,1.0375817192224641
2022-03-11,0.9495436982176187
2022-03-14,0.930955866333637
2022-03-15,0.9404767830524056
2022-03-16,0.8909066335530197
2022-03-17,0.8074663293758799
2022-03-18,0.7351717238545065
2022-03-21,0.7295193837188967
2022-03-22,0.7282174115696977
2022-03-23,0.7646053992308497
2022-03-24,0.7670407755320175
2022-03-25,0.7710215098889861
2022-03-28,0.739470938285131
2022-03-29,0.7288790255352243
2022-03-30,0.7329911488760444
2022-03-31,0.8041436904924815
2022-04-01,0.8676742148753989
2022-04-04,0.8880205068574325
2022-04-05,0.9263611620128923
2022-04-06,1.041093764569972
2022-04-07,1.1615375905257557
2022-04-08,1.161857074618225
2022-04-11,1.1851015854013738
2022-04-12,1.2136370402276244
2022-04-13,1.2051149413341262
2022-04-14,1.1224938425337285
2022-04-18,1.02541283700605
2022-04-19,0.9833542105367958
2022-04-20,0.9132597126104054
2022-04-21,0.9245343768055775
2022-04-22,1.0752006326305519
2022-04-25,1.2130329810363845
2022-04-26,1.412555428820974
2022-04-27,1.4195718223442915
2022-04-28,1.407528240825866
2022-04-29,1.3055995153768098
2022-05-02,1.2388013636336102
2022-05-03,1.1667550593254075
2022-05-04,0.980571595225764
2022-05-05,0.9142805234984833
2022-05-06,0.9214194556620742
2022-05-09,1.045616217777602
2022-05-10,1.0794854576677588
2022-05-11,1.1149585847397798
2022-05-12,1.0539253577012089
2022-05-13,1.0069553823436515
2022-05-16,0.9420562623869545
2022-05-17,0.8548598820480705
2022-05-18,0.8667091215352513
2022-05-19,0.908928327139771
2022-05-20,0.972439154083086
2022-05-23,0.9603448787034726
2022-05-24,0.9815741566257731
2022-05-25,0.9849500067228258
2022-05-26,0.9905604250019299
2022-05-27,0.9338529347474629
2022-05-31,0.8965940400153881
2022-06-01,0.8617366020399065
2022-06-02,0.8748133953943296
2022-06-03,0.8703484108486638
2022-06-06,0.8820735437091493
2022-06-07,0.8932736389632019
2022-06-08,0.9088262908085386
2022-06-09,0.9493155690477973
2022-06-10,1.0393894435369386
2022-06-13,1.2127116672444291
2022-06-14,1.306702154186711
2022-06-15,1.3138259863079236
2022-06-16,1.2252607299055578
2022-06-17,1.148389663562644
2022-06-21,1.1254938116587583
2022-06-22,1.0198601458391245
2022-06-23,0.9539092041761685
2022-06-24,0.8946913120542205
2022-06-27,0.8623809951551126
2022-06-28,0.8768392116959868
2022-06-29,0.917485693405806
2022-06-30,0.9562052133859897
2022-07-01,0.9588603098838445
2022-07-05,0.9672874336117797
2022-07-06,0.9469270449339596
2022-07-07,0.9510759961443923
2022-07-08,0.9151912314351003
2022-07-11,0.9092709815402762
2022-07-12,0.9338077074357506
2022-07-13,0.9917465532871311
2022-07-14,1.008665594536283
2022-07-15,0.9692129346381578
2022-07-18,0.9431977274468423
2022-07-19,0.9183624589412932
2022-07-20,0.9289737193445196
2022-07-21,0.8950201971609877
2022-07-22,0.8688413106336439
2022-07-25,0.8743169918761684
2022-07-26,0.9338173922751943
2022-07-27,0.9666504525011529
2022-07-28,0.9708574854192726
2022-07-29,0.8986829531260039
2022-08-01,0.9063993117856746
2022-08-02,0.9581050009476506
2022-08-03,0.9933159562974674
2022-08-04,0.9658572426774312
2022-08-05,0.8966499612138902
2022-08-08,0.8933926989158123
2022-08-09,0.929515288622877
2022-08-10,0.9149272489277033
2022-08-11,0.8975680212445569
2022-08-12,0.8361332911323651
2022-08-15,0.8698791247735062
2022-08-16,0.892445080298733
2022-08-17,0.9280347033107966
2022-08-18,0.9333174531133572
2022-08-19,0.9757263545101025
2022-08-22,1.0982121519379122
2022-08-23,1.2405816493284156
2022-08-24,1.2796708380892488
2022-08-25,1.185670324370819
2022-08-26,1.1623138556867216
2022-08-29,1.2004805548753699
2022-08-30,1.2624683154960437
2022-08-31,1.2073156750260923
2022-09-01,1.1313750738731765
2022-09-02,1.0694412183850233
2022-09-06,1.070507939516046
2022-09-07,1.0430667644522134
2022-09-08,0.9903418034007924
2022-09-09,0.880578150997875
2022-09-12,0.8724410908966939
2022-09-13,0.9568363781926916
2022-09-14,1.0413078903084674
2022-09-15,1.0979221173375986
2022-09-16,1.0678842571598872
2022-09-19,1.0557119397068218
2022-09-20,1.0756981597901158
2022-09-21,1.0903449038005641
2022-09-22,1.0989319665571617
2022-09-23,1.1080628914275152
2022-09-26,1.1393393965441088
2022-09-27,1.2093725945167624
2022-09-28,1.1854775592803013
2022-09-29,1.1391525793710495
2022-09-30,1.086777510669331
2022-10-03,1.059459886942225
2022-10-04,0.9983905929048258
2022-10-05,0.9400183889086351
2022-10-06,0.9316175694962386
2022-10-07,0.964819714743514
2022-10-10,1.0323862005407
2022-10-11,1.081166128695974
2022-10-12,1.1002352697890732
2022-10-13,1.0909153344262492
2022-10-14,1.0610965469545164
2022-10-17,1.0167789937686544
2022-10-18,0.9850826994761606
2022-10-19,0.9531208197279067
2022-10-20,0.932421998776572
2022-10-21,0.9266298272218104
2022-10-24,0.9234245737733269
2022-10-25,0.921881040445696
2022-10-26,0.9096862141147786
2022-10-27,0.8869613686365776
2022-10-28,0.8668251857721606
2022-10-31,0.8673774798344204
2022-11-01,0.8599897106229915
2022-11-02,0.8891007235793082
2022-11-03,0.9036920548799822
2022-11-04,0.9067082384998183
2022-11-07,0.9063812738841744
2022-11-08,0.9311576177304104
2022-11-09,0.976411492132791
2022-11-10,0.9841365014685484
2022-11-11,0.9314887330185413
2022-11-14,0.8859185737639724
2022-11-15,0.9211731262934142
2022-11-16,0.9761791200331504
2022-11-17,0.9923029711456138
2022-11-18,0.9653263985717611
2022-11-21,0.9329582861614636
2022-11-22,0.8914994892279122
2022-11-23,0.854377125663413
2022-11-25,0.82089322683113
2022-11-28,0.8517760461169958
2022-11-29,0.9151686447049615
2022-11-30,0.9534105843842055
2022-12-01,0.9141273935554783
2022-12-02,0.8603311551166656
2022-12-05,0.8892090492060146
2022-12-06,0.977343393473463
2022-12-07,1.0944620906710587
2022-12-08,1.1267002748428447
2022-12-09,1.1222570977141093
2022-12-12,1.1689850276400744
2022-12-13,1.1699444943948292
2022-12-14,1.106876565171754
2022-12-15,1.0042193695527524
2022-12-16,0.9727711902389828
2022-12-19,0.9972513245195049
2022-12-20,0.9617058452424819
2022-12-21,0.9044569605895395
2022-12-22,0.892851411259212
2022-12-23,0.8900830570334963
2022-12-27,0.9734006816201176
2022-12-28,0.9831964117297941
2022-12-29,0.9994269596336275
2022-12-30,1.0119717592982262
2023-01-03,1.034928428923883
2023-01-04,1.0587431771420726
2023-01-05,1.0749306611011398
2023-01-06,1.0042820525021454
2023-01-09,1.002943871216872
2023-01-10,0.942794810265181
2023-01-11,0.9467894915002425
2023-01-12,0.8699902475766218
2023-01-13,0.8186312071723191
2023-01-17,0.7756069241954979
2023-01-18,0.8558044472570495
2023-01-19,0.9547057812293378
2023-01-20,1.004155712045435
2023-01-23,0.998781976362294
2023-01-24,0.9781923603283827
2023-01-25,0.9640669643059266
2023-01-26,0.9465129556528161
2023-01-27,0.9199378687446955
2023-01-30,0.9382329853612148
2023-01-31,0.9668316447798143
2023-02-01,0.9702597457352117
2023-02-02,0.9385916449196916
2023-02-03,0.9084507180971337
2023-02-06,0.9869725017987091
2023-02-07,0.9912480971549023
2023-02-08,1.0448817504686565
2023-02-09,1.0751502690443364
2023-02-10,1.1295725112148276
2023-02-13,1.155093520583331
2023-02-14,1.0821930417726766
2023-02-15,0.9746328494005366
2023-02-16,0.9488254261423152
2023-02-17,0.975693124310059
2023-02-21,1.1243403031048866
2023-02-22,1.1594203596927712
2023-02-23,1.1823115346491115
2023-02-24,1.1236724747968645
2023-02-27,1.067545535460688
2023-02-28,1.0465950090834868
2023-03-01,0.986817768274365
2023-03-02,0.9225213390960603
2023-03-03,0.8576736978371892
2023-03-06,0.7969947512763222
2023-03-07,0.8277457587862149
2023-03-08,0.8851684754627248
2023-03-09,1.0296118560389296
2023-03-10,1.1932584878025976
2023-03-13,1.389492715579595
2023-03-14,1.3844750218323614
2023-03-15,1.3523544026901915
2023-03-16,1.1949866476693571
2023-03-17,1.1728672791266062
2023-03-20,1.0602030509882834
2023-03-21,0.9988169517461291
2023-03-22,0.8837489942420841
2023-03-23,0.8414958873519154
2023-03-24,0.873371078855368
2023-03-27,0.8701449126095799
2023-03-28,0.8193103456589549
2023-03-29,0.7899996975142934
2023-03-30,0.7682078801290727
2023-03-31,0.7791827751433854
2023-04-03,0.808045322027273
2023-04-04,0.8304206249437518
2023-04-05,0.8793916924767861
2023-04-06,0.9217605865035898
2023-04-10,0.9554547884992535
2023-04-11,0.9764876072682532
2023-04-12,1.0213450525396117
2023-04-13,0.9844209741757848
2023-04-14,0.9122493366195261
2023-04-17,0.8276002797262286
2023-04-18,0.7991835885282842
2023-04-19,0.7991278514707664
2023-04-20,0.8372720961536063
2023-04-21,0.8574900191433755
2023-04-24,0.9154211081862197
2023-04-25,1.0170924902652752
2023-04-26,1.1473122170097343
2023-04-27,1.172235599640324
2023-04-28,1.0129854014198507
2023-05-01,0.8530411191762913
2023-05-02,0.8849446343403016
2023-05-03,1.010211542761709
2023-05-04,1.1905586470991194
2023-05-05,1.1481608870007234
2023-05-08,1.0685887296778598
2023-05-09,0.9495513822685442
2023-05-10,0.9671004396149218
2023-05-11,0.9658336213362347
2023-05-12,0.9043150457338932
2023-05-15,0.8983945549804134
2023-05-16,0.9563410072874536
2023-05-17,0.9718518999216211
2023-05-18,0.978739670948418
2023-05-19,0.9100263394153435
2023-05-22,0.927775509307055
2023-05-23,1.069717517651997
2023-05-24,1.2024298535721354
2023-05-25,1.2673312837462287
2023-05-26,1.2148900360860564
2023-05-30,1.063817826820672
2023-05-31,0.9973620953435244
2023-06-01,0.8864821350955253
2023-06-02,0.7410672818905253
2023-06-05,0.5734504649157779
2023-06-06,0.5000973190593913
2023-06-07,0.5021367329725079
2023-06-08,0.49233052729410187
2023-06-09,0.5544479002914532
2023-06-12,0.7159880193734148
2023-06-13,0.89472489236384
2023-06-14,1.0451306888640306
2023-06-15,1.0244711775610251
2023-06-16,0.9168475096444261
2023-06-20,0.9519520035565261
2023-06-21,0.7835821426672573
2023-06-22,0.720235214084226
2023-06-23,0.6551154690153258
2023-06-26,0.8115098268801879
2023-06-27,1.0077518844957332
2023-06-28,1.0713630824050386
2023-06-29,0.9590578177084125
2023-06-30,0.9810875857180618
2023-07-03,1.0068829956060044
2023-07-05,1.113043522165827
2023-07-06,1.301522076726216
2023-07-07,1.3809745784169363
2023-07-10,1.4120368971459856
2023-07-11,1.292142706678849
2023-07-12,1.119647144078186
2023-07-13,0.9049837805426894
2023-07-14,0.699131458502449
2023-07-17,0.6938483468830735
2023-07-18,0.6571139678786158
2023-07-19,0.7312399291509747
2023-07-20,0.8616888028532347
2023-07-21,0.9650444045493964
2023-07-24,1.05132303022977
2023-07-25,1.0848791449903519
2023-07-26,1.0282873397025043
2023-07-27,1.0745612693637931
2023-07-28,0.9782409354884125
2023-07-31,1.0500544030038919
2023-08-01,0.9310889900340739
2023-08-02,1.2605436523810285
2023-08-03,1.4840280886021102
2023-08-04,1.6847216987952671
2023-08-07,1.538013753946118
2023-08-08,1.4390983847686276
2023-08-09,1.2068793783889638
2023-08-10,1.1648078792381882
2023-08-11,1.011513158323108
2023-08-14,0.8786833007491056
2023-08-15,0.873963433804263
2023-08-16,1.0173635955654776
2023-08-17,1.2093637370705614
2023-08-18,1.2687722137780093
2023-08-21,1.2561907871341829
2023-08-22,1.1615270588753284
2023-08-23,1.064142009540999
2023-08-24,1.0384149744050717
2023-08-25,0.9297767604861008
2023-08-28,0.8620570854898859
2023-08-29,0.6999564427767446
2023-08-30,0.6075419534891711
2023-08-31,0.545203626319358
2023-09-01,0.48020143992594877
2023-09-05,0.5418929599608558
2023-09-06,0.6912122771370314
2023-09-07,0.8918289422812647
2023-09-08,0.9937106420304141
2023-09-11,0.9801244230025896
2023-09-12,0.9927399143768199
2023-09-13,0.9809759429924485
2023-09-14,0.8643267461235916
2023-09-15,0.7785257526983009
2023-09-18,0.8292120253483446
2023-09-19,1.0367454314749451
2023-09-20,1.2168808900776213
2023-09-21,1.5472740306292494
2023-09-22,1.732703374518373
2023-09-25,1.7488838621024991
2023-09-26,1.647791594867996
2023-09-27,1.5376933385484943
2023-09-28,1.4146851382332628
2023-09-29,1.2074794089872016
2023-10-02,1.084360578100807
2023-10-03,1.1188285288451754
2023-10-04,1.1136599546416008
2023-10-05,1.1439173714526938
2023-10-06,1.0145160365014656
2023-10-09,0.9551007716204469
2023-10-10,0.9053229417731715
2023-10-11,0.8611629496618974
2023-10-12,0.8130499660111269
2023-10-13,0.9156412528221173
2023-10-16,0.9842650776357915
2023-10-17,1.0851773673657465
2023-10-18,1.067601317459805
2023-10-19,1.2445022493537012
2023-10-20,1.3582126643631631
2023-10-23,1.361241213792325
2023-10-24,1.208368924189087
2023-10-25,1.073605949436682
2023-10-26,1.0321208706447458
2023-10-27,1.1025322519086196
2023-10-30,1.0510220965475572
2023-10-31,0.9458483845916992
2023-11-01,0.7917440806054767
2023-11-02,0.6705772693719229
2023-11-03,0.579582696975298
2023-11-06,0.5250013491211156
2023-11-07,0.513915019355665
2023-11-08,0.5407281747115581
2023-11-09,0.6302698425015104
2023-11-10,0.6883159856416429
2023-11-13,0.8147100680308746
2023-11-14,0.7980023449581303
2023-11-15,0.8740121258948966
2023-11-16,0.8632040782705375
2023-11-17,0.8539840025792638
2023-11-20,0.8013467805762736
2023-11-21,0.7127523460725106
2023-11-22,0.6193331538851041
2023-11-24,0.5443621612569653
2023-11-27,0.46413511370116706
2023-11-28,0.4920530687047146
2023-11-29,0.6558148496215893
2023-11-30,0.7795906724949647
2023-12-01,0.8795467881433703
2023-12-04,0.9719567555826598
2023-12-05,1.003367143478854
2023-12-06,1.1624651417394416
2023-12-07,1.1305244808442876
2023-12-08,0.9702013240043477
2023-12-11,0.8577408842041655
2023-12-12,0.5480986225184201
2023-12-13,0.5357872042596212
2023-12-14,0.5015128697261219
2023-12-15,0.6204706700114568
2023-12-18,0.8479530777539284
2023-12-19,0.9151329266050275
2023-12-20,1.4681439894652752
2023-12-21,1.8224495030354415
2023-12-22,1.8727913289456195
2023-12-26,1.540489467261846
2023-12-27,1.038726106771571
2023-12-28,0.81138065773031
2023-12-29,0.6236789531312306
2024-01-02,0.815671222684663
2024-01-03,1.1551432653016895
2024-01-04,1.4338780753977844
2024-01-05,1.5068493250192878
2024-01-08,1.3206046298438217
2024-01-09,0.9783198884717135
2024-01-10,0.8194443958734005
2024-01-11,0.6411323411903432
2024-01-12,0.6127449662740228
2024-01-16,0.8314991024669333
2024-01-17,1.2593078782228437
2024-01-18,1.5632483606203227
2024-01-19,1.5285450639028535
2024-01-22,1.173184361244841
2024-01-23,0.8363549150269067
2024-01-24,0.7762880405291315
2024-01-25,0.7948204104218781
2024-01-26,0.9037037835442525
2024-01-29,0.9469469876693315
2024-01-30,0.9491316655930123
2024-01-31,1.2074830728577495
2024-02-01,1.2875351017032763
2024-02-02,1.355861444739872
2024-02-05,1.178614735814855
2024-02-06,0.9821253472293989
2024-02-07,0.796318551224279
2024-02-08,0.6458333805170444
2024-02-09,0.6317804981372291
2024-02-12,0.8479166972274278
2024-02-13,1.2819129514489336
2024-02-14,1.540118350079393
2024-02-15,1.5436718704443249
2024-02-16,1.231010883015979
2024-02-20,1.2939857958999401
2024-02-21,1.3581313629986298
2024-02-22,1.3048730546329312
2024-02-23,1.0404549137861292
2024-02-26,0.8082706447930991
2024-02-27,0.6819923688005142
2024-02-28,0.7513491579627571
2024-02-29,0.7341699612959454
2024-03-01,0.7158937168073319
2024-03-04,0.6865485366742401
2024-03-05,0.8910568668389226
2024-03-06,1.16480160948547
2024-03-07,1.3326516220511007
2024-03-08,1.3138685408807766
2024-03-11,1.3345437448900264
2024-03-12,1.2210339165775768
2024-03-13,1.078299882057156
2024-03-14,0.9150606956124336
2024-03-15,0.9438809727896017
2024-03-18,0.9886229421920573
2024-03-19,0.9362843531849756
2024-03-20,0.7994869702936261
2024-03-21,0.6401463550510345
2024-03-22,0.5679380731862583
2024-03-25,0.658957520342032
2024-03-26,0.7422172139189411
2024-03-27,0.7293549655865567
2024-03-28,0.7565789817670081
2024-04-01,0.8910433882122534
2024-04-02,1.2884963074197047
2024-04-03,1.5342523796698293
2024-04-04,1.745774813639059
2024-04-05,1.7136259055945642
2024-04-08,1.6806841001671562
2024-04-09,1.3844348556487427
2024-04-10,1.2311884398969624
2024-04-11,1.113681381135825
2024-04-12,1.1998456497330006
2024-04-15,1.317887310721431
2024-04-16,1.4690036180002386
2024-04-17,1.4125356406134677
2024-04-18,1.2825178158413242
2024-04-19,1.2364147439856514
2024-04-22,1.1177089462168475
2024-04-23,0.9621489694059011
2024-04-24,0.7924046803385355
2024-04-25,0.691049590206653
2024-04-26,0.6792572086911425
2024-04-29,0.6537163649830263
2024-04-30,0.7135553739466134
2024-05-01,0.788572354304352
2024-05-02,0.8556962499984472
2024-05-03,0.7759627210892349
2024-05-06,0.6573683996288602
2024-05-07,0.5440018406887961
2024-05-08,0.5433070786212135
2024-05-09,0.4900234496613885
2024-05-10,0.43807649129135484
2024-05-13,0.566858056519107
2024-05-14,0.7851241398658378
2024-05-15,0.9261905957395711
2024-05-16,0.7694492857086724
2024-05-17,0.4166667830769617
2024-05-20,0.36704128194696056
2024-05-21,0.18592294445592755
2024-05-22,0.3519061569843838
2024-05-23,0.6473432075274533
2024-05-24,0.7484081519555152
2024-05-28,1.2142861238331069
2024-05-29,1.8317851141597261
2024-05-30,2.393867411745195
2024-05-31,2.260578630180739
2024-06-03,1.623762194862724
2024-06-04,1.083108155524157
2024-06-05,0.931537472052974
2024-06-06,0.7641742052657682
2024-06-07,0.5306944193715473
2024-06-10,0.5256102152027906
2024-06-11,0.6014025952646855
2024-06-12,0.6752306966053838
2024-06-13,0.5489681411602281
2024-06-14,0.48203729737615386
2024-06-17,0.8464847744665209
2024-06-18,1.1620293824025976
2024-06-20,1.3560156295343053
2024-06-21,1.445347548688911
2024-06-24,1.6607770649982123
2024-06-25,1.4707022064073296
2024-06-26,1.2625654313417716
2024-06-27,0.80486867247737
2024-06-28,0.6117909117716981
2024-07-01,0.5146199521603058
2024-07-02,0.4725415987919942
2024-07-03,0.332458840148964
2024-07-05,0.49853376123370235
2024-07-08,0.7568169241736669
2024-07-09,1.1476464702606597
2024-07-10,1.3835265198368905
2024-07-11,1.6216217609836192
